time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,-9.59467746437,-8.46523200952,26.5011586812,5.98266035295,0.315902438794,0.0,-7.34556670754,-5.99504094709,4.19767313529,-0.096326843981,0.0131668824032,0.0,511.48259342440673,511.8721098775633,511.0927018512647,512.0457051475715
4.259999999999997,-10.0416084963,-8.83029601268,26.7498157289,5.97740784195,0.316480368124,0.0,-7.55248789765,-6.17431382927,4.0902347391,-0.0740993701996,0.00141090694875,0.0,450.7205911330125,449.76906666298913,448.8836059443363,450.6778133410881
4.319999999999996,-10.5012108636,-9.20639542475,26.9924349089,5.97316908706,0.316830742924,0.0,-7.76791478836,-6.36282208625,3.9963508665,-0.0645089039076,0.0134828763335,0.0,455.23741835924676,456.2025777963979,456.1061146689427,456.8679441577485
4.379999999999995,-10.9735511862,-9.59366181655,27.2285250802,5.96966328413,0.317741739893,0.0,-7.97720513125,-6.54655641693,3.87276244328,-0.0484311006156,0.0183838077655,0.0,447.22669921167534,447.6257301555972,447.05471727222556,448.3608381548927
4.439999999999993,-11.4589996523,-9.99248069532,27.4584106365,5.96669125931,0.318731908993,0.0,-8.20479450287,-6.74780166198,3.78922353095,-0.0518348013848,0.0124473516844,0.0,463.7854406316438,463.31869866120934,461.72644928130455,461.4563281146941
4.499999999999992,-11.9594490721,-10.4046526022,27.6867555969,5.96443439365,0.319799144832,0.0,-8.47698199377,-6.99142469077,3.82055146559,-0.0184611323144,0.0267596069684,0.0,500.9798702427028,502.01964098269156,500.60955826873044,503.0320699204458
4.559999999999991,-12.4741385143,-10.8294556869,27.9105478022,5.96294563933,0.321435457381,0.0,-8.68001627671,-7.16920604004,3.63899183044,-0.0422154399819,0.0282770733679,0.0,434.3695542993446,434.49703236800593,435.2619505622718,433.26847751294383
4.6199999999999894,-13.0003809559,-11.2643115531,28.1212125478,5.96035680919,0.322939874155,0.0,-8.86224513356,-7.32672928067,3.38338846202,-0.0450783670822,0.0177428658231,0.0,407.3195516114055,406.37617130230325,408.1900305333966,407.9331499275433
4.679999999999988,-13.5390646159,-11.7100382752,28.3203663294,5.95722302465,0.323694913014,0.0,-9.09442532307,-7.53135466051,3.25433938885,-0.0730412903621,-0.000510125637557,0.0,453.29304070504685,451.8232538235509,454.68443037955456,452.4359352269139
4.739999999999987,-14.0916544516,-12.1680308693,28.5112508125,5.95258087143,0.323398290066,0.0,-9.32577641418,-7.73573256908,3.1077889486,-0.0878455458384,-0.0157457226368,0.0,448.90646545739435,447.66811452924463,449.8029297992068,448.59722408320084
4.799999999999986,-14.6590644007,-12.6392339774,28.69554659,5.94765853828,0.322501784097,0.0,-9.5882147739,-7.97163727674,3.03413286768,-0.0724160430086,-0.0133805242853,0.0,475.7613713174232,475.94260672840215,473.8497877669101,475.02971105780676
4.859999999999984,-15.2423284635,-13.1247479274,28.875273859,5.94351887774,0.32154884544,0.0,-9.85429698977,-8.21273707913,2.95552312046,-0.0629076373618,-0.0214249220952,0.0,476.8005854328286,476.1855221030086,475.742236357959,476.4666669843581
4.919999999999983,-15.8414995294,-13.6247083836,29.0496476123,5.93954225856,0.320680500639,0.0,-10.118527974,-8.45323069773,2.85580922723,-0.0740458430754,-0.00330419313413,0.0,470.5830827598577,471.98423665482903,473.2191599225068,472.35769462108766
4.979999999999982,-16.4553841487,-14.1379677889,29.2142932033,5.93516586553,0.320269173647,0.0,-10.345117412,-8.65630174454,2.63202270166,-0.0708160927037,-0.0151220366106,0.0,432.2230084225919,431.2255955285427,431.1262928459195,431.39489578808224
5.0399999999999805,-17.0835180256,-14.6640938488,29.3668160888,5.93129645576,0.318979392641,0.0,-10.5934046655,-8.88206561143,2.45140290155,-0.0541565397091,-0.0389909262603,0.0,448.17701969017156,446.2320080701997,447.8206947622089,449.17114836017083
